성과연도,성과고유번호,성과구분,성과명,전담기관 등록(기탁)번호,저널명 OR 성과명(영문) 등,저자 OR 저작자 등,IPC OR 등록기관 등,국내외구분 OR 제조사 등,초록(국문),초록(영문),키워드,유발과제명,과제고유번호,부처명,과제수행기관,연구수행주체,6T분류,과학기술표준분류,연구개발단계,정부연구비,총연구비,당해연구시작일,당해연구종료일
2013,PTO-2013-0025712901,특허,냉각 수단을 구비한 테라헤르츠 검사 장치 및 이를 이용한 저온 테라헤르츠 검사 방법,10-2013-0067606,nan,서울시립대학교 산학협력단;,"A61B 5/05,A61B 50/00",대한민국,nan,nan,nan,테라헤르츠파기반 생체응용시스템 연구센터,1345198947,미래창조과학부,서울대학교,대학,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",달리 분류되지 않는 치료/진단기기,개발연구,1200000000,1200000000,20130301,20140228
2013,PTO-2013-0025712894,특허,고저항성 질화물 박막 및 그 제조 방법,10-2013-0103464,nan,경북대학교 산학협력단;,"H01L 29/20,H01L 29/778,H01L 29/66",대한민국,nan,nan,nan,기능성 소자 융합 플랫폼 연구 센터,1345201364,미래창조과학부,경북대학교,대학,집적회로기술,Sensor용 소자,기초연구,1200000000,1400000000,20130301,20140228
2013,PTO-2013-0025713048,특허,무전해 도금법을 이용한 팔라듐 박막 제조방법,10-2013-0100495,nan,"숭실대학교산학협력단, 서울대학교산학협력단;",C23C 18/31,대한민국,nan,nan,nan,시공간분자동력학연구센터,1345202471,미래창조과학부,서울대학교,대학,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,반응 동력학,기초연구,1036000000,1036000000,20130301,20140228
2013,PTO-2013-0025713057,특허,신규 이사틴 기반 히드록삼산 및 이를 유효성분으로 포함하는 항암용 조성물,10-2013-0090494,nan,한상배;,"C07D 209/34,C07D 209/30,A61K 31/404,A61P 35/00",대한민국,nan,nan,nan,혁신 암치료제 연구센터,1711001876,미래창조과학부,충북대학교,대학,바이오신약 개발기술,약효검색,기초연구,1000000000,1100000000,20130901,20140831
2013,PTO-2013-0025713159,특허,수소이온농도 측정 센서 및 그 제조 방법,10-2013-0099142,nan,한양대 에리카 산학협력단;,"G01N 27/414,G01N 27/407,G01N 27/12,G01N 27/30",대한민국,nan,nan,nan,통합형 휴먼센싱 시스템 연구센터,1345200984,미래창조과학부,한양대학교(ERICA캠퍼스),대학,나노 바이오 물질 합성 및 분석기술,바이오센서,기초연구,1320000000,1370000000,20130301,20140228
2013,PTO-2013-0025713146,특허,전도성 고분자 전극을 이용한 전기화학적 콜레스테롤 센서 및 그 제조방법,10-2013-0051977,nan,건국대학교;,"G01N 27/327,G01N 33/543,G01N 33/92,G01N 27/403",대한민국,nan,nan,nan,고효율 무기박막태양전지 연구센터,1345199602,미래창조과학부,한국과학기술원,대학,에너지소재 기술,태양광,기초연구,1200000000,1200000000,20130301,20140228
2013,PTO-2013-0025696793,특허,음의 투자율 특성을 갖는 메타물질을 이용한 다중 스플리트 링 공진기,10-2013-0109434,nan,광운대학교 산학협력단;,"H01P 7/08,H01P 7/10,H01P 1/203",대한민국,nan,nan,nan,플렉서블 하이브리드 압전에너지 하베스터 기반 패치형 렉테나 연구,1711000463,미래창조과학부,광운대학교,대학,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,기타 전기/전자,기초연구,192000000,192000000,20130901,20140831
2013,PTO-2013-0025653039,특허,다양한 형상을 갖는 스캐폴드 제조방법 및 이를 이용하여 제조된 스캐폴드,10-2013-0098903,nan,한국기계연구원;,"A61L 27/56,A61L 27/14,A61L 27/38",대한민국,nan,nan,nan,장기 형성을 위한 세포 프린팅 기술 개발,1345198235,미래창조과학부,한국기계연구원(대전),출연연구소,의과학·의공학 기술,기능복원/보조/복지기기,기초연구,150000000,150000000,20130601,20140531
2013,PTO-2013-0025653178,특허,견운모를 이용한 방사성 스트론튬의 흡착제 비드 및 그 제조방법,10-2013-0138090,nan,관동대학교산학협력단;,"B01J 20/24,B01J 20/06",대한민국,nan,nan,nan,하이브리드 나노 복합재료(유기물-견운모)를 이용한 비소와 페놀의 제거 및 선택적 센서 개발,1711004647,미래창조과학부,관동대학교,대학,수질오염처리 및 재이용기술,물관리,응용연구,93000000,93000000,20130501,20140430
2013,PTO-2013-0025489727,특허,바리스터의 열폭주방지 시스템,10-2013-0117701,nan,선광엘티아이(주);,"H02H 5/04,H02H 9/02,H01H 50/02",대한민국,nan,nan,nan,낙뢰 전계강도 예측 컨텐츠 서비스 및 융합형 안전체계 개발,1365001808,기상청,선광엘티아이(주),중소기업,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,산업기상,개발연구,99000000,133000000,20130701,20140228
2013,PTO-2013-0025675374,특허,의사-커패시터용 전도성 고분자 중공 나노구 제조방법,10-2013-0052290,nan,국민대학교산학협력단;,"H01G 11/48,H01G 11/36",대한민국,nan,nan,nan,광흡수율 및 엑시톤 수득률 개선을 통한 단분자 유기태양전지 효율향상 연구,1345175191,교육과학기술부,국민대학교,대학,계면 혹은 표면의 나노구조화기술,신재생에너지,기초연구,59999000,59999000,20120501,20130430
2013,PTO-2013-0025653202,특허,TGFBI를 이용한 패혈증 진단용 조성물 및 이를 이용한 패혈증 예방 또는 치료용 약학적 조성물과 이의 스크리닝 방법,10-2013-0054969,nan,경북대학교산학협력단;,"C12Q 1/68,G01N 33/68,C12N 15/11",대한민국,nan,nan,nan,PET용 프로브 발굴 원천 기술 개발 및 전임상 스크리닝,1711004126,미래창조과학부,경북대학교,대학,생명현상 및 기능연구,의약품/의약품개발,응용연구,627000000,627000000,20130701,20140630
2013,PTO-2013-0025653179,특허,학습능력 향상을 위한 상황인지 기반 LED 조명제어시스템,10-2013-0147265,nan,공주대학교 산학협력단;,H05B 45/00,대한민국,nan,nan,nan,사용자의 에너지 소비패턴을 적용한 RTP요금제 기반 지능형 에너지 그리드 반응 시스템,1345198302,교육부,공주대학교,대학,기타 정보처리시스템 및 S/W 기술,홈네트워크 응용/서비스기술,기초연구,49923000,49923000,20130501,20140430
2013,PTO-2013-0025712777,특허,이미지 블러 제거 장치 및 방법,10-2013-0052718,nan,한국과학기술원;,"H04N 5/232,G06T 5/00",대한민국,nan,nan,nan,개인용 플러그 앤 플레이 디지털 전기자동차,1345202414,미래창조과학부,한국과학기술원,대학,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,저공해/대체에너지 차량기술,응용연구,2000000000,2020000000,20130301,20140228
2013,PTO-2013-0025747126,특허,해수를 이용한 미세조류의 배양방법,10-2013-0113447,nan,한국해양과학기술원;,"C12M 1/00,C12M 1/34,C12N 1/12",대한민국,nan,nan,nan,미세조류유래 바이오디젤 생산기술개발/해양실증배양,1525002976,해양수산부,인하대학교산학협력단,대학,바이오에너지 기술,신재생에너지,개발연구,1900000000,2250000000,20130801,20140630
2013,PTO-2013-0025746679,특허,해저 망간단괴의 양광을 위한 고액 슬러리 송출용 바이패스 배관 구조,10-2013-0071435,nan,한국해양과학기술원;,"F16L 55/00,E21C 50/00",대한민국,nan,nan,nan,광구관리 및 정밀평가,1615006466,해양수산부,한국해양과학기술원,출연연구소,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,달리 분류되지 않는 조선/해양시스템,개발연구,2327000000,2327000000,20130301,20140228
2013,PTO-2013-0025747102,특허,미세조류를 이용한 바이오매스의 생산 방법,10-2013-0027471,nan,한국해양과학기술원;,"C12N 1/12,C12N 1/38,C12N 13/00",대한민국,nan,nan,nan,미세조류유래 바이오디젤 생산기술개발/해양실증배양,1525002976,해양수산부,인하대학교산학협력단,대학,바이오에너지 기술,신재생에너지,개발연구,1900000000,2250000000,20130801,20140630
2013,PTO-2013-0025744678,특허,저전력 양방향 통신을 기반으로 하는 컨테이너 위치 추적 방법 및 장치,10-2013-0163936,nan,동아대학교산학협력단;,G01S 19/13,대한민국,nan,nan,nan,U-기반 해운물류 안전·보안 시스템 개발,1525002958,해양수산부,한국해양과학기술원,출연연구소,기타 해양환경기술,달리 분류되지 않는 해양과학,응용연구,2614992000,2614992000,20130801,20140531
2013,PTO-2013-0025713190,특허,이중 이온 pH-민감성 공중합체 및 이의 용도,10-2013-0034710,nan,성균관대학교 산학협력단;,"C08G 18/08,C08G 73/02,C08L 75/04,A61K 9/127,C08G 18/24",대한민국,nan,nan,nan,진단/치료용 고분자 소재 연구센터,1711001590,미래창조과학부,성균관대학교(자연과학캠퍼스),대학,의약 약물전달 시스템,의료용 소재기술,기초연구,1200000000,1260000000,20130901,20140831
2013,PTO-2013-0025712888,특허,투실라곤을 유효성분으로 포함하는 수지상세포의 성숙화 억제용 조성물,10-2013-0113962,nan,한상배;,"A61K 31/215,A23L 29/00",대한민국,nan,nan,nan,혁신 암치료제 연구센터,1711001876,미래창조과학부,충북대학교,대학,바이오신약 개발기술,약효검색,기초연구,1000000000,1100000000,20130901,20140831
2013,PTO-2013-0025713295,특허,흑연-함유 박막을 포함하는 극자외선 리소그래피용 펠리클 막,10-2013-0157275,nan,성균관대학교산학협력단;,"G03F 1/62,G03F 1/22",대한민국,nan,nan,nan,나노소재기반 휴먼인터페이스 융합 연구센터,1345199138,미래창조과학부,성균관대학교(자연과학캠퍼스),대학,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",기능재료,기초연구,2000000000,2000000000,20130301,20140228
2013,PTO-2013-0025713278,특허,반복모듈을 포함하는 리피바디 단백질의 개량방법,10-2013-0137700,nan,한국과학기술원 외 2명;,"C40B 40/10,C40B 40/08,C07K 19/00",대한민국,nan,nan,nan,반복단백질 생산 및 분자구조연구,1345203136,미래창조과학부,한국기초과학지원연구원,출연연구소,단백질체 연구,생화학/구조생물학,기초연구,125000000,125000000,20130301,20140228
2013,PTO-2013-0025713273,특허,"질병 관련 단일염기다형성 조합 추출 방법, 질병 발생 위험도 예측 방법, 그리고 이를 이용한 질병 발생 위험도 예측 장치",10-2013-0011376,nan,카이스트;,"C12Q 1/68,C12N 15/11",대한민국,nan,nan,nan,시스템 바이오정보의학 연구센터,1345198165,미래창조과학부,서울대학교,대학,기타 정보처리시스템 및 S/W 기술,달리 분류되지 않는 의료정보/시스템,응용연구,2000000000,2000000000,20130301,20140228
2013,PTO-2013-0025411353,특허,무의 위황병 저항성 연관 마커를 표지하는 프라이머 세트 및 이를 이용한 저항성 무 품종 선발 방법,10-2013-0013058,nan,충남대학교 산학협력단;,"C12N 15/11,C12Q 1/68",대한민국,nan,nan,nan,배추 수집단을 이용한 SNP 마커개발 및 GWAS 연구를 통한 유용형질 탐색,1395031740,농촌진흥청,충남대학교,대학,농업·해양 생물자원의 보존 및 이용기술,원예작물 유전/육종,기초연구,140000000,140000000,20130114,20131231
2013,PTO-2013-0025657784,특허,유류 저장탱크의 유해가스 치환장치,10-2013-0114846,nan,(주)동명엔터프라이즈;,B65D 90/30,대한민국,nan,nan,nan,주유소 대상 VOCs 대기환경오염 방지 및 액화회수설비 실증화,1485011557,환경부,(주)동명엔터프라이즈,중소기업,대기오염물질 저감 및 제거기술,대기오염 방지기술,개발연구,450000000,604000000,20130701,20140630
2013,PTO-2013-0025723190,특허,체지방 측정 방법,10-2013-0006112,nan,국립암센터;,"G06T 7/00,G06T 7/60",대한민국,nan,nan,nan,스테레오 카메라를 이용한 림프계 순환 장애 검사 기기 개발,1355062166,보건복지가족부,국립암센터,출연연구소,기타 보건의료 관련 응용기술,의생명과학,응용연구,100000000,100000000,20120101,20121231
2013,PTO-2013-0025446804,특허,양수시험을 위한 일정 양수량 조절 시스템,10-2013-0139170,nan,(주)지오쓰리에코;,"E21B 49/08,E21B 43/12,G01V 9/02",대한민국,nan,nan,nan,지열에너지 활용에 따른 지하수장기 모니터링 및 평가기술,1485011246,환경부,(주)지오쓰리에코,중소기업,기타 정보기술,사전예방기술,개발연구,90000000,90000000,20130301,20140228
2013,PTO-2013-0025446830,특허,단계별 연속식 고도선별과 동전기 정화공정을 결합한 오염토양 정화시스템 및 정화방법,10-2013-0124173,nan,현대건설(주);,"B09C 1/08,B07B 1/00,B09C 1/02",대한민국,nan,nan,nan,맞춤형 중금속 오염부지 조사 및 정화 최적화기법 개발 연구,1485007885,환경부,광운대학교,대학,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,토양/지하수 복원/관리,응용연구,1500000000,2020000000,20090401,20100331
2013,PTO-2013-0025492660,특허,정수처리장의 수질센서 및 원격 모니터링 시스템에 기반한 전문가 의사결정 시스템,10-2013-0031714,nan,현대엔지니어링(주);,"G06Q 50/10,G06Q 50/26",대한민국,nan,nan,nan,토탈솔루션 형태의 지능형 상수도 통합관리 시스템 설계/시공/운영(개발도상국의 정수처리 시스템 운영최적화 기술개발,1485011551,환경부,현대엔지니어링(주),대기업,수질오염처리 및 재이용기술,정수장 효율향상/고도처리기술,개발연구,350000000,700000000,20130501,20140430
2013,PTO-2013-0025490070,특허,생물이동통로를 겸한 수변 생태습지,10-2013-0035913,nan,강원대학교산학협력단삼척분단;,"E02B 3/02,E02B 3/10,E01D 18/00",대한민국,nan,nan,nan,수생태계 생물서식처 복원기술 개발,1485011628,환경부,강원대학교 산학협력단 삼척분단,대학,자연환경·오염토양·지하수의 정화·복원기술,훼손된 자연생태계 복원기술,개발연구,1249000000,1998400000,20130601,20140531
2013,PTO-2013-0025492509,특허,송풍기 에너지 사용량을 절감하는 컨트롤 시스템,10-2013-0082877,nan,(주)티에스케이워터;,"F04D 27/00,C02F 3/12",대한민국,nan,nan,nan,하수처리장 송풍기 및 펌프의 에너지 절감을 위한 IT기반의 지능형 제어와 맞춤식 에너지 절감기기 핵심기술 개발,1485011413,환경부,(주) 티에스케이워터,대기업,수질오염처리 및 재이용기술,물관리,개발연구,290842000,387789000,20130501,20140430
2013,PTO-2013-0025492449,특허,"탈수슬러지 열가수분해 장치, 그 열가수분해장치가 적용된 예열기 연계형 열가수분해 시스템 및 열가수분해 방법",10-2013-0069154,nan,현대건설(주);,C02F 11/10,대한민국,nan,nan,nan,유기성 슬러지 고압형 열가수분해 통합공정 실증화,1485010711,환경부,현대건설(주),대기업,폐기물 처리 및 활용기술,폐기물 자원화기술,개발연구,884561000,1354718000,20120601,20130531
